2814764,ParaTimer: a progress indicator for MapReduce DAGs.,SIGMOD Conference,2010
2814653,Spreadsheet as a relational database engine.,SIGMOD Conference,2010
2814668,Call to order: a hierarchical browsing approach to eliciting users' preference.,SIGMOD Conference,2010
2814720,Scalable architecture and query optimization fortransaction-time DBs with evolving schemas.,SIGMOD Conference,2010
2814730,Creating and exploring web form repositories.,SIGMOD Conference,2010
2814752,Computing label-constraint reachability in graph databases.,SIGMOD Conference,2010
2814681,Non-homogeneous generalization in privacy preserving data publishing.,SIGMOD Conference,2010
2814772,GDR: a system for guided data repair.,SIGMOD Conference,2010
2814658,Enterprise information extraction: recent developments and open challenges.,SIGMOD Conference,2010
2814721,Towards proximity pattern mining in large graphs.,SIGMOD Conference,2010
2814693,Exploratory keyword search on data graphs.,SIGMOD Conference,2010
2814694,Threshold query optimization for uncertain data.,SIGMOD Conference,2010
2814708,Efficient parallel set-similarity joins using MapReduce.,SIGMOD Conference,2010
2814766,QRelX: generating meaningful queries that provide cardinality assurance.,SIGMOD Conference,2010
2814765,MoveMine: mining moving object databases.,SIGMOD Conference,2010
2814780,Boosting spatial pruning: on optimal pruning of MBRs.,SIGMOD Conference,2010
2814667,ProgXe: progressive result generation framework for multi-criteria decision support queries.,SIGMOD Conference,2010
2814652,I4E: interactive investigation of iterative information extraction.,SIGMOD Conference,2010
2814744,DCUBE: discrimination discovery in databases.,SIGMOD Conference,2010
2814699,Automatically incorporating new sources in keyword search-based data integration.,SIGMOD Conference,2010
2814727,Multiple feature fusion for social media applications.,SIGMOD Conference,2010
2814758,How to ConQueR why-not questions.,SIGMOD Conference,2010
2814736,Leveraging spatio-temporal redundancy for RFID data cleansing.,SIGMOD Conference,2010
2814751,Logging every footstep: quantile summaries for the entire history.,SIGMOD Conference,2010
2814659,SimDB: a similarity-aware database system.,SIGMOD Conference,2010
2814779,Finding maximum degrees in hidden bipartite graphs.,SIGMOD Conference,2010
2814680,IBM infosphere streams for scalable  real-time  intelligent transportation services.,SIGMOD Conference,2010
2814714,Optimizing schema-last tuple-store queries in graphd.,SIGMOD Conference,2010
2814675,PIQL: a performance insightful query language.,SIGMOD Conference,2010
2814701,Differentially private aggregation of distributed time-series with transformation and encryption.,SIGMOD Conference,2010
2814686,Workload-aware storage layout for database systems.,SIGMOD Conference,2010
2814773,Recsplorer: recommendation algorithms based on precedence mining.,SIGMOD Conference,2010
2814722,Data warehousing and analytics infrastructure at facebook.,SIGMOD Conference,2010
2814679,Efficiently evaluating complex boolean expressions.,SIGMOD Conference,2010
2814759,Searching trajectories by locations: an efficiency study.,SIGMOD Conference,2010
2814768,Overview of sciDB: large scale array storage  processing and analysis.,SIGMOD Conference,2010
2814666,Pay-as-you-go: an adaptive approach to provide full context-aware text search over document content.,SIGMOD Conference,2010
2814750,Symbiote: a reconfigurable logic assisted data streammanagement system (RLADSMS).,SIGMOD Conference,2010
2814735,A demonstration of FlexPref: extensible preference evaluation inside the DBMS engine.,SIGMOD Conference,2010
2814707,Processing continuous join queries in sensor networks: a filtering approach.,SIGMOD Conference,2010
2814778,Query portals: dynamically generating portals for entity-oriented web queries.,SIGMOD Conference,2010
2814729,Optimizing content freshness of relations extracted from the web using keyword search.,SIGMOD Conference,2010
2814646,Information theory for data management.,SIGMOD Conference,2010
2814733,Feeding frenzy: selectively materializing users' event feeds.,SIGMOD Conference,2010
2814734,Durable top-k search in document archives.,SIGMOD Conference,2010
2814742,Probabilistic string similarity joins.,SIGMOD Conference,2010
2814749,K*SQL: a unifying engine for sequence patterns and XML.,SIGMOD Conference,2010
2814705,Analyzing the energy efficiency of a database server.,SIGMOD Conference,2010
2814687,ERACER: a database approach for statistical inference and data cleaning.,SIGMOD Conference,2010
2814678,Mask: a system for privacy-preserving policy-based access to published content.,SIGMOD Conference,2010
2814760,Pluggable personal data servers.,SIGMOD Conference,2010
2814696,Crescando.,SIGMOD Conference,2010
2814655,Worry-free database upgrades: automated model-driven evolution of schemas and complex mappings.,SIGMOD Conference,2010
2814673,Ajax-based report pages as incrementally rendered views.,SIGMOD Conference,2010
2814767,Schema clustering and retrieval for multi-domain pay-as-you-go data integration systems.,SIGMOD Conference,2010
2814706,SIE-OBI: a streaming information extraction platform for operational business intelligence.,SIGMOD Conference,2010
2814770,Indexing multi-dimensional data in a cloud system.,SIGMOD Conference,2010
2814757,Querying data provenance.,SIGMOD Conference,2010
2814676,Active knowledge: dynamically enriching RDF knowledge bases by web services.,SIGMOD Conference,2010
2814665,Integrating keyword search with multiple dimension tree views over a summary corpus data cube.,SIGMOD Conference,2010
2814713,US-SQL: managing uncertain schemata.,SIGMOD Conference,2010
2814685,Google fusion tables: web-centered data management and collaboration.,SIGMOD Conference,2010
2814741,Low overhead concurrency control for partitioned main memory databases.,SIGMOD Conference,2010
2814695,Database systems research on data mining.,SIGMOD Conference,2010
2814715,An automated  yet interactive and portable DB designer.,SIGMOD Conference,2010
2814724,Evaluation of probabilistic threshold queries in MCDB.,SIGMOD Conference,2010
2814647,ONDUX: on-demand unsupervised learning for information extraction.,SIGMOD Conference,2010
2814726,The flow of on-line information in global networks.,SIGMOD Conference,2010
2814776,Efficient querying and maintenance of network provenance at internet-scale.,SIGMOD Conference,2010
2814762,Expressive and flexible access to web-extracted data: a keyword-based structured query language.,SIGMOD Conference,2010
2814716,Interactive visual exploration of neighbor-based patterns in data streams.,SIGMOD Conference,2010
2814698,GBLENDER: towards blending visual query formulation and query processing in graph databases.,SIGMOD Conference,2010
2814677,Automatic contention detection and amelioration for data-intensive operations.,SIGMOD Conference,2010
2814761,Hierarchically organized skew-tolerant histograms for geographic data objects.,SIGMOD Conference,2010
2814688,On indexing error-tolerant set containment.,SIGMOD Conference,2010
2814654,K-nearest neighbor search for fuzzy objects.,SIGMOD Conference,2010
2814747,GAIA: graph classification using evolutionary computation.,SIGMOD Conference,2010
2814703,Preserving privacy and fairness in peer-to-peer data integration.,SIGMOD Conference,2010
2814756,S-OLAP: an OLAP system for analyzing sequence data.,SIGMOD Conference,2010
2814684,XTaGe: a flexible XML collection generator.,SIGMOD Conference,2010
2814712,TwitterMonitor: trend detection over the twitter stream.,SIGMOD Conference,2010
2814657,Forecasting high-dimensional data.,SIGMOD Conference,2010
2814754,Similarity search and locality sensitive hashing using ternary content addressable memories.,SIGMOD Conference,2010
2814648,Sampling dirty data for matching attributes.,SIGMOD Conference,2010
2814723,K-isomorphism: privacy preserving network publication against structural attacks.,SIGMOD Conference,2010
2814784,Consistent query answers in inconsistent probabilistic databases.,SIGMOD Conference,2010
2814690,The DataPath system: a data-centric analytic processing engine for large data warehouses.,SIGMOD Conference,2010
2814717,Structured annotations of web queries.,SIGMOD Conference,2010
2814718,Extreme scale with full SQL language support in microsoft SQL Azure.,SIGMOD Conference,2010
2814740,Bed-tree: an all-purpose index structure for string similarity search based on edit distance.,SIGMOD Conference,2010
2814689,Graphical XQuery in the aqualogic data services platform.,SIGMOD Conference,2010
2814769,Ricardo: integrating R and Hadoop.,SIGMOD Conference,2010
2814670,PODS: a new model and processing algorithms for uncertain data streams.,SIGMOD Conference,2010
2814777,Continuous analytics over discontinuous streams.,SIGMOD Conference,2010
2814649,Histograms reloaded: the merits of bucket diversity.,SIGMOD Conference,2010
2814683,Lineage processing over correlated probabilistic databases.,SIGMOD Conference,2010
2814704,Online aggregation and continuous query support in MapReduce.,SIGMOD Conference,2010
2814656,An algorithmic approach to event summarization.,SIGMOD Conference,2010
2814783,Connected substructure similarity search.,SIGMOD Conference,2010
2814732,Mining knowledge from databases: an information network analysis approach.,SIGMOD Conference,2010
2814748,Variance aware optimization of parameterized queries.,SIGMOD Conference,2010
2814745,Page-differential logging: an efficient and DBMS-independent approach for storing data into flash memory.,SIGMOD Conference,2010
2814774,On active learning of record matching packages.,SIGMOD Conference,2010
2814731,Midas: integrating public financial data.,SIGMOD Conference,2010
2814755,A comparison of join algorithms for log processing in MaPreduce.,SIGMOD Conference,2010
2814711,HadoopDB in action: building real world applications.,SIGMOD Conference,2010
2814782,Unbiased estimation of size and other aggregates over hidden web databases.,SIGMOD Conference,2010
2814663,FAST: fast architecture sensitive tree search on modern CPUs and GPUs.,SIGMOD Conference,2010
2814651,GRN model of probabilistic databases: construction  transition and querying.,SIGMOD Conference,2010
2814697,PYMK: friend recommendation at myspace.,SIGMOD Conference,2010
2814642,Proceedings of the ACM SIGMOD International Conference on Management of Data  SIGMOD 2010  Indianapolis  Indiana  USA  June 6-10  2010,SIGMOD Conference,2010
2814682,Performing sound flash device measurements: some lessons from uFLIP.,SIGMOD Conference,2010
2814660,Load-balanced query dissemination in privacy-aware online communities.,SIGMOD Conference,2010
2814725,An evaluation of alternative architectures for transaction processing in the cloud.,SIGMOD Conference,2010
2814671,Pregel: a system for large-scale graph processing.,SIGMOD Conference,2010
2814641,Processing proximity relations in road networks.,SIGMOD Conference,2010
2814746,An optimal labeling scheme for workflow provenance using skeleton labels.,SIGMOD Conference,2010
2814691,Finding maximal cliques in massive networks by H*-graph.,SIGMOD Conference,2010
2814775,MapDupReducer: detecting near duplicates over massive datasets.,SIGMOD Conference,2010
2814763,Large graph processing in the cloud.,SIGMOD Conference,2010
2814700,Visual interfaces to data.,SIGMOD Conference,2010
2814739,Fast approximate correlation for massive time-series data.,SIGMOD Conference,2010
2814710,Sedna: native XML database management system (internals overview).,SIGMOD Conference,2010
2814753,OpenII: an open source information integration toolkit.,SIGMOD Conference,2010
2814781,Glacier: a query-to-hardware compiler.,SIGMOD Conference,2010
2814662,Constructing and exploring composite items.,SIGMOD Conference,2010
2814709,Crowds  clouds  and algorithms: exploring the human side of big data applications.,SIGMOD Conference,2010
2814643,TEDI: efficient shortest path query answering on graphs.,SIGMOD Conference,2010
2814650,PR-join: a non-blocking join achieving higher early result rate with statistical guarantees.,SIGMOD Conference,2010
2814719,Data conflict resolution using trust mappings.,SIGMOD Conference,2010
2814728,DoCQS: a prototype system for supporting data-oriented content query.,SIGMOD Conference,2010
2814661,iTuned: a tool for configuring and visualizing database parameters.,SIGMOD Conference,2010
2814738,PAROS: pareto optimal route selection.,SIGMOD Conference,2010
